key,ra,dec,name,host,confirmed_real,confirmed_galaxy,rhalf,rhalf_em,rhalf_ep,position_angle,position_angle_em,position_angle_ep,ellipticity,ellipticity_em,ellipticity_ep,ellipticity_ul,ref_structure,distance_modulus,distance_modulus_em,distance_modulus_ep,ref_distance,apparent_magnitude_v,apparent_magnitude_v_em,apparent_magnitude_v_ep,ref_m_v,vlos_systemic,vlos_systemic_em,vlos_systemic_ep,vlos_sigma,vlos_sigma_em,vlos_sigma_ep,vlos_sigma_ul,ref_vlos,pmra,pmra_em,pmra_ep,pmdec,pmdec_em,pmdec_ep,ref_proper_motion,metallicity_spectroscopic,metallicity_spectroscopic_em,metallicity_spectroscopic_ep,metallicity_spectroscopic_sigma,metallicity_spectroscopic_sigma_em,metallicity_spectroscopic_sigma_ep,metallicity_spectroscopic_sigma_ul,ref_metallicity_spectroscopic,rcore,rcore_em,rcore_ep,rking,rking_em,rking_ep,ref_structure_king,rad_sersic,rad_sersic_em,rad_sersic_ep,n_sersic,n_sersic_em,n_sersic_ep,ref_structure_sersic,age,age_em,age_ep,ref_age,metallicity_isochrone,metallicity_isochrone_em,metallicity_isochrone_ep,ref_metallicity_isochrone,flux_HI,flux_HI_em,flux_HI_ep,flux_HI_ul,ref_flux_HI,metallicity_photometric,metallicity_photometric_em,metallicity_photometric_ep,metallicity_photometric_sigma,metallicity_photometric_sigma_em,metallicity_photometric_sigma_ep,metallicity_photometric_sigma_ul,ref_metallicity_photometric,M_V,M_V_em,M_V_ep,mass_stellar,distance,distance_em,distance_ep,ll,bb,sg_xx,sg_yy,sg_zz,distance_gc,distance_m31,distance_lg,distance_host,mass_HI,mass_HI_ul,metallicity,metallicity_em,metallicity_ep,metallicity_type,velocity_gsr,velocity_lg,mass_dynamical_wolf,mass_dynamical_wolf_em,mass_dynamical_wolf_ep,mass_dynamical_wolf_ul,rhalf_physical,rhalf_physical_em,rhalf_physical_ep,rhalf_sph_physical,rhalf_sph_physical_em,rhalf_sph_physical_ep,surface_brightness_rhalf,distance_measurement_method
smc_gc-hw_79,20.7,-75.001111,HW 79,smc,1,,,,,,,,,,,,,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.81,,,300.2106187,-41.9610159,-44.62,-40.22,-18.32,60.24,806.19,419.86,3.14,,,,,,,,,,,,,,,,,,,,host
smc_gc-ic_1641,17.41175,-71.7679,IC 1641,smc,1,,,,,,,,,,,,,18.93,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.04,0.06,0.06,-1.11,0.09,0.09,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,1.2,,,Milone2023A&A...672A.161M,-0.6,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,61.09,0.0,0.0,300.9092033,-45.2887696,-41.22,-41.81,-16.88,58.65,802.22,415.92,1.89,,,-0.6,,,isochrone,,,,,,,,,,,,,,
smc_gc-ic_1660,18.156625,-71.7615,IC 1660,smc,1,,,,,,,,,,,,,19.06,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.07,0.05,0.05,-1.3,0.04,0.04,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.11,,,Milone2023A&A...672A.161M,-0.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,64.86,0.0,0.0,300.5789234,-45.2698233,-43.7,-44.35,-18.18,62.42,803.96,417.88,2.28,,,-0.2,,,isochrone,,,,,,,,,,,,,,
smc_gc-kron_01,5.35742,-73.74881,Kron 1,smc,1,,,,,,,,,,,,,18.9,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,0.35,0.06,0.06,-1.35,0.06,0.06,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,6.8,,,Milone2023A&A...672A.161M,-0.9,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,60.26,0.0,0.0,305.8054727,-43.2116131,-43.02,-40.04,-13.29,57.27,803.64,417.22,4.48,,,-0.9,,,isochrone,,,,,,,,,,,,,,
smc_gc-kron_03,6.194291666666666,-72.7936111111111,Kron 3,smc,1,,0.2895,0.0183,0.0212,,,,,,,,Mackey2003MNRAS.338..120M,18.93,,,Milone2023A&A...672A.161M,11.33,0.9,0.9,Song2021MNRAS.504.4160S,132.7,0.4,0.3,,,,,Song2021MNRAS.504.4160S,0.53,0.02,0.02,-1.35,0.03,0.03,Milone2023A&A...672A.161M,-0.96,,,0.15,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,5.6,,,Milone2023A&A...672A.161M,-0.9,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-7.6,0.9,0.9,5.27,61.09,0.0,0.0,305.676633,-44.1922809,-42.9,-41.35,-13.51,58.17,803.13,416.8,3.69,,,-0.96,,,spectroscopic,-10.38,-42.18,,,,,5.14,0.35,0.35,5.14,0.35,0.35,19.52,
smc_gc-kron_21,10.351625,-72.88994,Kron 21,smc,1,,,,,,,,,,,,,18.84,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,0.62,0.02,0.02,-1.53,0.03,0.03,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,4.4,,,Milone2023A&A...672A.161M,-1.0,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,58.61,0.0,0.0,303.961152,-44.2182601,-40.86,-39.56,-14.18,55.86,802.02,415.54,4.61,,,-1.0,,,isochrone,,,,,,,,,,,,,,
smc_gc-kron_29,12.971458,-72.95339,Kron 29,smc,1,,,,,,,,,,,,,19.1,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,0.65,0.05,0.05,-1.21,0.03,0.03,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.25,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,66.07,0.0,0.0,302.8861554,-44.1748226,-45.88,-44.46,-16.85,63.35,805.62,419.56,3.49,,,-0.4,,,isochrone,,,,,,,,,,,,,,
smc_gc-kron_34,13.889333,-72.83267,Kron 34,smc,1,,,,,,,,,,,,,18.9,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,0.69,0.04,0.04,-1.25,0.04,0.04,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.85,,,Milone2023A&A...672A.161M,-0.6,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,60.26,0.0,0.0,302.5072718,-44.2921857,-41.69,-40.6,-15.63,57.62,802.76,416.37,2.7,,,-0.6,,,isochrone,,,,,,,,,,,,,,
smc_gc-lindsay_001,0.97683,-73.47186,Lindsay 1,smc,1,,0.3047,,,,,,,,,,Glatt2009AJ....138.1403G,18.86,,,Milone2023A&A...672A.161M,13.17,0.06,0.06,Song2021MNRAS.504.4160S,140.5,0.2,0.2,,,,,Song2021MNRAS.504.4160S,0.54,0.03,0.03,-1.49,0.03,0.03,Milone2023A&A...672A.161M,-0.98,,,0.13,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,7.2,,,Milone2023A&A...672A.161M,-1.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-5.69,0.06,0.06,4.51,59.16,0.0,0.0,307.5431685,-43.2282518,-42.47,-39.46,-11.77,56.02,802.98,416.5,6.09,,,-0.98,,,spectroscopic,-0.99,-33.6,,,,,5.24,,,5.24,,,21.48,
smc_gc-lindsay_002,3.237083,-73.491111,Lindsay 2,smc,1,,,,,,,,,,,,,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.81,,,306.6775449,-43.3561066,-44.87,-41.92,-13.17,59.73,804.68,418.41,4.33,,,,,,,,,,,,,,,,,,,,host
smc_gc-lindsay_038,12.2075,-69.87017,Lindsay 38,smc,1,,,,,,,,,,,,,19.22,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,0.54,0.03,0.03,-0.86,0.03,0.03,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,5.4,,,Milone2023A&A...672A.161M,-1.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,69.82,0.0,0.0,303.2625095,-47.2564084,-45.96,-49.69,-17.13,67.22,804.07,418.38,7.76,,,-1.2,,,isochrone,,,,,,,,,,,,,,
smc_gc-lindsay_091,18.2157,-73.11872,Lindsay 91,smc,1,,,,,,,,,,,,,18.97,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,0.76,0.07,0.07,-1.09,0.04,0.04,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,4.2,,,Milone2023A&A...672A.161M,-0.8,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,62.23,0.0,0.0,300.7752321,-43.9197026,-42.96,-41.49,-17.48,59.72,804.05,417.76,1.15,,,-0.8,,,isochrone,,,,,,,,,,,,,,
smc_gc-lindsay_113,27.3737083,-73.72783,Lindsay 113,smc,1,,,,,,,,,,,,,18.76,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.3,0.02,0.02,-1.18,0.03,0.03,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,3.6,,,Milone2023A&A...672A.161M,-0.8,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,56.49,0.0,0.0,297.4419761,-42.7760208,-38.98,-36.58,-18.27,54.29,802.24,415.61,7.28,,,-0.8,,,isochrone,,,,,,,,,,,,,,
smc_gc-lindsay_114,27.5802917,-74.35569,Lindsay 114,smc,1,,,,,,,,,,,,,18.86,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.09,0.03,0.03,-1.14,0.04,0.04,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.04,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,59.16,0.0,0.0,297.6277982,-42.1606796,-41.27,-37.83,-19.09,56.88,804.1,417.59,5.42,,,-0.4,,,isochrone,,,,,,,,,,,,,,
smc_gc-ngc_0121,6.703916667,-71.53594444,NGC 121,smc,1,,0.1328,0.0068,0.0075,,,,,,,,Mackey2003MNRAS.338..120M,19.06,,,Baumgardt2021MNRAS.505.5957B,10.61,,,Baumgardt2020PASA...37...46B,146.9,0.9,0.9,,,,,Baumgardt2018MNRAS.478.1520B,0.27,0.02,0.02,-1.13,0.02,0.02,Vasiliev2021MNRAS.505.5978V,,,,,,,,,,,,,,,,,,,,,,,10.6,0.7,0.7,Mighell1998AJ....116.2395M,-1.71,0.1,0.1,Mighell1998AJ....116.2395M,,,,,,,,,,,,,,-8.45,,,5.61,64.86,0.0,0.0,305.7070869,-45.4594009,-44.56,-44.94,-14.23,61.98,803.65,417.58,4.0,,,-1.71,0.1,0.1,isochrone,6.75,-23.44,,,,,2.5,0.13,0.13,2.5,0.13,0.13,17.11,
smc_gc-ngc_0152,8.235291666666665,-73.11644444444444,NGC 152,smc,1,,0.3245,0.0685,0.096,,,,,,,,Mackey2003MNRAS.338..120M,19.07,,,Milone2023A&A...672A.161M,12.17,0.06,0.06,Song2021MNRAS.504.4160S,172.4,0.9,0.5,,,,,Song2021MNRAS.504.4160S,0.41,0.03,0.03,-1.26,0.04,0.04,Milone2023A&A...672A.161M,-0.73,,,0.11,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,1.9,,,Milone2023A&A...672A.161M,-0.6,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-6.9,0.06,0.06,4.99,65.16,0.0,0.0,304.795473,-43.9448177,-45.79,-43.82,-15.13,62.27,805.35,419.24,3.63,,,-0.73,,,spectroscopic,27.09,-5.21,,,,,6.12,1.54,1.55,6.12,1.54,1.55,20.6,
smc_gc-ngc_0176,8.9945,-73.165694,NGC 176,smc,1,,0.147,0.0135,0.015,,,,,,,,Mackey2003MNRAS.338..120M,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.81,,,304.4847701,-43.9159152,-44.1,-42.19,-14.82,59.95,804.26,418.01,2.49,,,,,,,,,,,,,2.68,0.26,0.26,2.68,0.26,0.26,,host
smc_gc-ngc_0265,11.79925,-73.47728,NGC 265,smc,1,,,,,,,,,,,,,19.03,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,0.64,0.03,0.03,-1.31,0.04,0.04,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.45,,,Milone2023A&A...672A.161M,-0.5,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,63.97,0.0,0.0,303.3486054,-43.6475411,-44.91,-42.65,-16.01,61.2,805.12,418.93,2.19,,,-0.5,,,isochrone,,,,,,,,,,,,,,
smc_gc-ngc_0290,12.80933,-73.16172,NGC 290,smc,1,,,,,,,,,,,,,18.95,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,0.67,0.09,0.09,-1.47,0.07,0.07,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.3,,,Milone2023A&A...672A.161M,-0.5,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,61.66,0.0,0.0,302.952108,-43.9665246,-42.98,-41.33,-15.7,58.96,803.72,417.4,1.78,,,-0.5,,,isochrone,,,,,,,,,,,,,,
smc_gc-ngc_0294,13.27325,-73.38019,NGC 294,smc,1,,,,,,,,,,,,,18.98,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,0.53,0.05,0.05,-1.27,0.04,0.04,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.7,,,Milone2023A&A...672A.161M,-0.7,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,62.52,0.0,0.0,302.7681003,-43.7475359,-43.7,-41.71,-16.07,59.81,804.34,418.06,1.45,,,-0.7,,,isochrone,,,,,,,,,,,,,,
smc_gc-ngc_0299,13.352125,-72.19739,NGC 299,smc,1,,,,,,,,,,,,,18.99,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,0.69,0.04,0.04,-1.25,0.02,0.02,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.08,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,62.81,0.0,0.0,302.7191763,-44.9300484,-43.02,-42.85,-16.06,60.17,803.34,417.12,1.0,,,-0.4,,,isochrone,,,,,,,,,,,,,,
smc_gc-ngc_0330,14.07595833333333,-72.45897222222223,NGC 330,smc,1,,0.1307,0.0125,0.0127,,,,,,,,Mackey2003MNRAS.338..120M,19.04,,,Milone2023A&A...672A.161M,9.24,0.01,0.01,Song2021MNRAS.504.4160S,153.0,0.7,0.7,,,,,Song2021MNRAS.504.4160S,0.75,0.03,0.03,-1.31,0.03,0.03,Milone2023A&A...672A.161M,-0.65,,,0.1,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,0.09,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-9.8,0.01,0.01,6.15,64.27,0.0,0.0,302.4164695,-44.6644099,-44.16,-43.6,-16.7,61.63,804.28,418.14,1.63,,,-0.65,,,spectroscopic,4.99,-26.8,,,,,2.44,0.23,0.23,2.44,0.23,0.23,15.71,
smc_gc-ngc_0339,14.443999999999997,-74.47033333333333,NGC 339,smc,1,,0.3278,0.0535,0.066,,,,,,,,Mackey2003MNRAS.338..120M,18.96,,,Milone2023A&A...672A.161M,11.93,0.05,0.05,Song2021MNRAS.504.4160S,112.9,0.3,0.4,,,,,Song2021MNRAS.504.4160S,0.7,0.03,0.03,-1.25,0.04,0.04,Milone2023A&A...672A.161M,-1.01,,,0.17,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,5.9,,,Milone2023A&A...672A.161M,-1.3,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-7.03,0.05,0.05,5.05,61.94,0.0,0.0,302.3551872,-42.6508208,-44.0,-40.41,-16.35,59.22,805.11,418.76,2.46,,,-1.01,,,spectroscopic,-39.89,-74.25,,,,,5.88,1.06,1.07,5.88,1.06,1.07,20.39,
smc_gc-ngc_0346,14.7705417,-72.17706,NGC 346,smc,1,,,,,,,,,,,,,18.94,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,0.7,0.04,0.04,-1.23,0.03,0.03,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.005,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,61.38,0.0,0.0,302.1057118,-44.9389273,-41.91,-41.83,-16.14,58.8,802.68,416.38,1.53,,,-0.4,,,isochrone,,,,,,,,,,,,,,
smc_gc-ngc_0361,15.546292,-71.607028,NGC 361,smc,1,,0.3003,0.0355,0.037,,,,,,,,Mackey2003MNRAS.338..120M,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.81,,,301.7228253,-45.4959852,-42.39,-43.21,-16.73,60.29,802.8,416.6,0.92,,,,,,,,,,,,,5.47,0.65,0.66,5.47,0.65,0.66,,host
smc_gc-ngc_0376,15.969792,-72.82556,NGC 376,smc,1,,,,,,,,,,,,,18.98,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,0.72,0.04,0.04,-1.31,0.03,0.03,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.028,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,62.52,0.0,0.0,301.6498068,-44.2717076,-43.09,-42.04,-16.86,59.94,803.85,417.59,0.54,,,-0.4,,,isochrone,,,,,,,,,,,,,,
smc_gc-ngc_0411,16.983124999999998,-71.76780555555555,NGC 411,smc,1,,0.1405,0.0092,0.01,,,,,,,,Mackey2003MNRAS.338..120M,18.97,,,Milone2023A&A...672A.161M,11.65,0.07,0.07,Song2021MNRAS.504.4160S,163.8,0.3,4.5,,,,,Song2021MNRAS.504.4160S,0.87,0.08,0.08,-1.12,0.06,0.06,Milone2023A&A...672A.161M,-0.66,,,0.15,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,1.95,,,Milone2023A&A...672A.161M,-0.7,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-7.32,0.07,0.07,5.16,62.23,0.0,0.0,301.0989503,-45.3016968,-42.02,-42.62,-17.06,59.76,802.73,416.49,0.95,,,-0.66,,,spectroscopic,15.04,-16.12,,,,,2.54,0.17,0.17,2.54,0.17,0.17,18.27,
smc_gc-ngc_0416,16.996541666666666,-72.35547222222222,NGC 416,smc,1,,0.1305,0.0132,0.014,,,,,,,,Mackey2003MNRAS.338..120M,18.96,,,Milone2023A&A...672A.161M,11.17,0.03,0.03,Song2021MNRAS.504.4160S,155.0,0.5,1.0,,,,,Song2021MNRAS.504.4160S,0.88,0.04,0.04,-1.24,0.03,0.03,Milone2023A&A...672A.161M,-0.8,,,0.17,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,6.0,,,Milone2023A&A...672A.161M,-1.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-7.79,0.03,0.03,5.35,61.94,0.0,0.0,301.1684963,-44.716076,-42.27,-41.97,-17.0,59.44,803.16,416.88,0.9,,,-0.8,,,spectroscopic,4.94,-26.96,,,,,2.35,0.24,0.24,2.35,0.24,0.24,17.63,
smc_gc-ngc_0419,17.07320833333333,-72.88438888888889,NGC 419,smc,1,,0.0365,,,,,,,,,,Glatt2009AJ....138.1403G,18.85,,,Milone2023A&A...672A.161M,11.15,0.16,0.16,Song2021MNRAS.504.4160S,189.9,0.2,0.3,,,,,Song2021MNRAS.504.4160S,0.77,0.06,0.06,-1.22,0.04,0.04,Milone2023A&A...672A.161M,-0.66,,,0.15,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,2.0,,,Milone2023A&A...672A.161M,-0.7,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-7.7,0.16,0.16,5.31,58.88,0.0,0.0,301.2038067,-44.1872643,-40.55,-39.5,-16.2,56.37,802.22,415.75,3.96,,,-0.66,,,spectroscopic,38.64,6.06,,,,,0.63,,,0.63,,,14.85,
smc_gc-ngc_0422,17.352,-71.76647,NGC 422,smc,1,,,,,,,,,,,,,18.88,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,0.93,0.04,0.04,-1.27,0.03,0.03,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.3,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,59.7,0.0,0.0,300.9354411,-45.2920573,-40.29,-40.87,-16.48,57.27,801.58,415.2,3.2,,,-0.4,,,isochrone,,,,,,,,,,,,,,
smc_gc-ngc_0458,18.720583,-71.55,NGC 458,smc,1,,0.1525,0.0242,0.0263,,,,,,,,Mackey2003MNRAS.338..120M,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.81,,,300.2911526,-45.457851,-42.11,-43.07,-17.79,60.41,802.83,416.63,1.27,,,,,,,,,,,,,2.78,0.45,0.46,2.78,0.45,0.46,,host
smc_gc-ngc_0602,22.38125,-73.5613,NGC 602,smc,1,,,,,,,,,,,,,19.01,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,0.96,0.02,0.02,-1.26,0.05,0.05,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.005,,,Milone2023A&A...672A.161M,-0.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,63.39,0.0,0.0,299.244337,-43.2931903,-43.85,-41.62,-19.05,60.97,805.19,418.95,2.41,,,-0.2,,,isochrone,,,,,,,,,,,,,,
ursa_major_2-gc1,132.8719,63.1344,Ursa Major II-GC,ursa_major_2,0,,0.167,,,,,,,,,,Eadie2022ApJ...926..162E,17.7,,,,18.95,,,Eadie2022ApJ...926..162E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,1.73,34.67,,,152.4593006,37.4404826,26.58,21.74,-4.8,40.8,762.78,375.31,0.0,,,,,,,,,,,,,1.68,,,1.68,,,25.95,host
wlm_gc1,0.4561666666666666,-15.458527777777777,WLM-GC1,wlm,1,,0.051,0.004,0.004,,,,0.172,0.039,0.039,,Hodge1999ApJ...521..577H,24.73,0.07,0.07,Hodge1999ApJ...521..577H,15.99,,,Stephens2006AJ....131.1426S,-105.8,0.4,0.4,,,,,Stephens2006AJ....131.1426S,,,,,,,,-1.96,0.08,0.08,,,,,Larsen2014A&A...565A..98L,0.0182,0.0023,0.0,0.5167,0.25,0.25,Hodge1999ApJ...521..577H,,,,,,,,14.8,0.6,0.6,Hodge1999ApJ...521..577H,-1.52,0.08,0.08,Hodge1999ApJ...521..577H,,,,,,,,,,,,,,-8.74,,,5.73,883.08,0.0,0.0,75.7778166,-73.5989619,118.62,-866.14,124.73,882.55,803.72,749.84,106.39,,,-1.96,0.08,0.08,spectroscopic,-45.15,0.36,,,,,13.08,1.01,1.02,11.9,0.97,0.97,20.21,
